mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_naiveBayes_classifier__priors,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9992429415384928,0.16751790046691895,0.1386191429032044,0.13858122324268288,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","{'naiveBayes_classifier__priors': [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]}",3,0.14063811325585696,0.14086715932772392,0.1377900112377132,0.13736228564925781,0.13742922985006686,0.13751422475106687,0.1006527407118525,0.032511849260092214,0.001435230550993602,0.0016175906386421866
1.1055471102396648,0.10724544525146484,0.3614330150119963,0.3614306456818929,"[0.05, 0.05, 0.05, 0.05, 0.6, 0.05, 0.05, 0.05, 0.05]","{'naiveBayes_classifier__priors': [0.05, 0.05, 0.05, 0.05, 0.6, 0.05, 0.05, 0.05, 0.05]}",1,0.36136043584017297,0.36166134412540807,0.3614205038478499,0.36136459007532057,0.3615181086232894,0.3612660028449502,0.19198385405745233,0.023089776686721842,6.497480256412004e-05,0.00016802021580403342
0.919225295384725,0.11215774218241374,0.3495291562745972,0.34944262021049144,,{'naiveBayes_classifier__priors': None},2,0.35030084920555893,0.3492677653150494,0.34944309307387017,0.34940148934202947,0.3488434948362685,0.34965860597439546,0.11849351649365457,0.028149018235219522,0.0005980673397937601,0.00016218901833939874
