mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_feature_selection__k,param_knn_classifier__algorithm,param_knn_classifier__leaf_size,param_knn_classifier__metric,param_knn_classifier__n_neighbors,param_knn_classifier__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.47565142313639325,41.68893154462179,0.38555833333333334,0.5562958301276927,10,ball_tree,20,chebyshev,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",85,0.3835866413358664,0.5558652932646633,0.38610965274131853,0.5574180322745965,0.386979023426757,0.5556041648438184,0.11934311817639497,0.7972614781177001,0.0014387624943134148,0.0008006456798234229
0.5177743434906006,41.60001333554586,0.3839666666666667,0.9251583279711993,10,ball_tree,20,chebyshev,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",103,0.38353664633536644,0.9248087404370219,0.3831095777394435,0.9257384282696466,0.3852538940420532,0.9249278152069298,0.0517027983732785,0.49305335771891423,0.0009267054702158074,0.00041306332638069203
1.749468247095744,42.01558907826742,0.4019333333333333,0.49795003687236267,10,ball_tree,20,chebyshev,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",47,0.3988351164883512,0.49903745187259363,0.40413510337758446,0.4985687678904014,0.4028302122659199,0.496243890854093,0.8681692037419751,2.83582492431632,0.002254765999433392,0.0012215064048226175
1.4971686999003093,41.47350470225016,0.39721666666666666,0.9255249980237391,10,ball_tree,20,chebyshev,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",57,0.394985501449855,0.9252462623131157,0.3981849546238656,0.9262634217072286,0.39847988599144935,0.9250653100508731,0.09080791710681607,1.8561108908509065,0.0015823776989417665,0.0005273443419982306
2.282366673151652,45.736488262812294,0.4096416666666667,0.4753041835081017,10,ball_tree,20,chebyshev,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",15,0.40635936406359363,0.47569878493924694,0.4113352833820845,0.47594405069936624,0.4112308423131735,0.4742697148856918,0.3626615090377551,2.513829992591271,0.0023215040687730023,0.0007383011225485319
2.5811448891957602,39.802109162012734,0.40613333333333335,0.9255833313571363,10,ball_tree,20,chebyshev,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",29,0.4046595340465953,0.9252962648132407,0.40651016275406887,0.9263509206134923,0.4072305422906718,0.9251028086446759,1.0224119210197764,5.45982956800263,0.0010829089857641678,0.0005484835288586523
2.5523409048716226,13.634740670522055,0.38726666666666665,0.558350005859659,10,ball_tree,20,minkowski,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",73,0.3841115888411159,0.5581779088954447,0.3883097077426936,0.5596555043061961,0.389379203440258,0.5572166043773359,0.14477028096627817,0.9691375642813955,0.002273462552562141,0.0010030856525632807
3.061840772628784,16.322705666224163,0.385125,0.9251583279711993,10,ball_tree,20,minkowski,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",91,0.3837116288371163,0.9248087404370219,0.3850596264906623,0.9257384282696466,0.38660399529964745,0.9249278152069298,0.06875495759018999,0.9424049605263971,0.0011817154809997505,0.00041306332638069203
2.9670893351236978,15.270909786224365,0.40463333333333334,0.5010792254713426,10,ball_tree,20,minkowski,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",37,0.40235976402359763,0.5033126656332817,0.4061351533788345,0.5003187460156748,0.40540540540540543,0.4996062647650713,0.3918744334382207,0.8407928991131839,0.0016351444337553101,0.0016058432054712477
2.853771209716797,18.317238330841064,0.3989333333333333,0.9255249980237391,10,ball_tree,20,minkowski,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",55,0.3981351864813519,0.9252462623131157,0.39843496087402186,0.9262634217072286,0.40023001725129387,0.9250653100508731,0.048727688428910114,1.6703389238048463,0.0009249746084621015,0.0005273443419982306
