mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_feature_selection__k,param_knn_classifier__algorithm,param_knn_classifier__leaf_size,param_knn_classifier__metric,param_knn_classifier__n_neighbors,param_knn_classifier__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.4480575720469158,17.394004265467327,0.34334166666666666,0.42934997776116224,10,ball_tree,20,minkowski,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",35,0.34285785710714467,0.42789819745493635,0.3438914027149321,0.42983037287966097,0.34327574568092606,0.4303213629488894,0.48922685503402363,1.5460034687536173,0.0004245177349721845,0.0010459500801278682
1.9880792299906414,19.086683591206867,0.35168333333333335,0.9282666722391649,10,ball_tree,20,minkowski,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",3,0.3504074796260187,0.9280482012050302,0.3533911652208695,0.9288741109263866,0.3512513438507888,0.927877704586078,1.485307800081892,0.6016156824417741,0.0012558194751957044,0.00043512725595985834
3.035818656285604,43.26819610595703,0.3302,0.5241250180379345,10,ball_tree,30,chebyshev,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",93,0.3288085595720214,0.5239755993899847,0.33151671208219796,0.5253940674258428,0.3302747706077956,0.5230053872979763,1.6993296070580042,2.508013208125385,0.0011068826413404124,0.000980881453109903
2.650219758351644,44.63925997416178,0.33460833333333334,0.9277000082282566,10,ball_tree,30,chebyshev,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",79,0.3319834008299585,0.9274356858921473,0.3355166120846979,0.9285241065513319,0.3363252243918294,0.9271402322412909,0.9413046326505022,0.5545831941157914,0.0018853027964909226,0.0005950780058236476
4.092154026031494,46.83386985460917,0.3380666666666667,0.4540166455395624,10,ball_tree,30,chebyshev,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",59,0.33658317084145795,0.4526613165329133,0.336241593960151,0.45444318053975674,0.34137560317023774,0.454945439546017,0.7961735025215521,0.2707103634447196,0.0023437920245362454,0.0009800522314450436
2.549925963083903,43.19429620107015,0.34560833333333335,0.9282375061974658,10,ball_tree,30,chebyshev,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",25,0.3426328683565822,0.9280357008925223,0.34709132271693205,0.9288616107701346,0.3471010325774433,0.9278152069297402,0.9780007912376072,2.2654118900170404,0.002104054095692989,0.0004503955928777414
3.0658143361409507,47.88659564654032,0.33998333333333336,0.4257833265604482,10,ball_tree,30,chebyshev,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",53,0.3404079796010199,0.4250606265156629,0.338641533961651,0.4262803285041063,0.3409005675425657,0.4260090246615752,0.2332215478427813,1.4964712301495355,0.0009698899472036916,0.0005228912951353392
2.8145904541015625,47.04559874534607,0.35125833333333334,0.9282666722391649,10,ball_tree,30,chebyshev,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",11,0.3485325733713314,0.9280482012050302,0.35214119647008824,0.9288741109263866,0.35310148261119584,0.927877704586078,1.2616818407157353,2.946127738978928,0.001966939257983105,0.00043512725595985834
2.3377908070882163,14.273553530375162,0.33198333333333335,0.5264875365289966,10,ball_tree,30,minkowski,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",87,0.33210839458027097,0.5271756793919848,0.33386665333366666,0.5278190977387217,0.32997474810610794,0.5244678324562829,0.4645954979264642,3.486425454844653,0.001591303032888923,0.001452101970301726
3.0402421156565347,19.900877316792805,0.336225,0.9277000082282566,10,ball_tree,30,minkowski,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",69,0.33375831208439577,0.9274356858921473,0.33731656708582286,0.9285241065513319,0.3376003200240018,0.9271402322412909,0.3843042987794105,1.0809858735443734,0.001748119494085352,0.0005950780058236476
2.528540849685669,19.045244057973225,0.3408083333333333,0.4569375125724264,10,ball_tree,30,minkowski,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",47,0.33950802459877005,0.4568364209105228,0.34054148646283844,0.4578182227277841,0.3423756781758632,0.45615789407897206,1.1661508460167849,2.94133096945595,0.0011858164543837551,0.0006815851370622864
1.9681652386983235,18.0931179523468,0.34584166666666666,0.9282375061974658,10,ball_tree,30,minkowski,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",21,0.34388280585970704,0.9280357008925223,0.3478413039674008,0.9288616107701346,0.34580093507013027,0.9278152069297402,0.886357398804897,0.5974675846089675,0.0016163369857564735,0.0004503955928777414
2.7154382864634194,22.316664059956867,0.34334166666666666,0.42934997776116224,10,ball_tree,30,minkowski,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",35,0.34285785710714467,0.42789819745493635,0.3438914027149321,0.42983037287966097,0.34327574568092606,0.4303213629488894,1.3204167245236862,2.4422920917704856,0.0004245177349721845,0.0010459500801278682
2.6900643507639566,17.77679165204366,0.35168333333333335,0.9282666722391649,10,ball_tree,30,minkowski,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",3,0.3504074796260187,0.9280482012050302,0.3533911652208695,0.9288741109263866,0.3512513438507888,0.927877704586078,1.0154584233941895,1.1896936258902837,0.0012558194751957044,0.00043512725595985834
3.521234114964803,2.1850198109944663,0.3300666666666667,0.524329192465102,10,kd_tree,20,chebyshev,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",95,0.3288085595720214,0.5246756168904223,0.33121671958201043,0.5254440680508506,0.33017476310723304,0.522867892454033,0.4319539596861038,0.06782139125021903,0.0009861121202316666,0.0010798696181340912
2.9498726526896157,1.971243937810262,0.334725,0.9277000082282566,10,kd_tree,20,chebyshev,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",77,0.3321333933303335,0.9274356858921473,0.335841603959901,0.9285241065513319,0.33620021501612624,0.9271402322412909,0.6409082993719653,0.34955600702441836,0.001838449768078772,0.0005950780058236476
2.0571921666463218,2.262667258580526,0.33818333333333334,0.4540749847582804,10,kd_tree,20,chebyshev,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",57,0.3376081195940203,0.45299882497062427,0.335641608959776,0.4545056813210165,0.34130059754481584,0.4547204479832006,1.1603090171277584,0.2637610451862046,0.0023457777000118903,0.0007659943847586083
1.3579688866933186,2.4662342071533203,0.3454583333333333,0.9282375061974658,10,kd_tree,20,chebyshev,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",27,0.34290785460726964,0.9280357008925223,0.3465913352166196,0.9288616107701346,0.3468760157011776,0.9278152069297402,0.4655283731822977,0.3578732427641283,0.0018072691091258256,0.0004503955928777414
2.083451271057129,2.4213918844858804,0.3403583333333333,0.4267249877590504,10,kd_tree,20,chebyshev,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",51,0.34055797210139493,0.4254731368284207,0.33916652083697907,0.42755534444180554,0.34135060129509714,0.42714648200692473,0.4209947516775896,0.4236406944357454,0.0009027424938581504,0.0009007923131158348
1.2482764720916748,2.5385208129882812,0.35134166666666666,0.9282666722391649,10,kd_tree,20,chebyshev,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",9,0.3488825558722064,0.9280482012050302,0.35226619334516635,0.9288741109263866,0.35287646573493014,0.927877704586078,0.7616113515526316,0.6804610091032092,0.0017566759061792476,0.00043512725595985834
1.35917329788208,1.3153112729390461,0.33225,0.5263042022580681,10,kd_tree,20,minkowski,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",85,0.332058397080146,0.5270506762669067,0.3343166420839479,0.5275065938324229,0.33037477810835814,0.5243553366748747,0.7270572053967295,0.43148101277267453,0.0016149327335289437,0.001390568948944638
1.5639347235361736,1.522494633992513,0.336175,0.9277000082282566,10,kd_tree,20,minkowski,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",71,0.3335333233338333,0.9274356858921473,0.3374665633359166,0.9285241065513319,0.3375253143985799,0.9271402322412909,0.12218982231542541,0.2517401042367478,0.001868171504374403,0.0005950780058236476
1.477330207824707,1.611264705657959,0.3408583333333333,0.45695001382240413,10,kd_tree,20,minkowski,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",45,0.3395580220988951,0.45684892122303056,0.34056648583785404,0.45790572382154776,0.34245068380128507,0.45609539642263414,0.46780871722175454,0.18398932195126216,0.0011988134107175012,0.0007425120012724486
1.7153391043345134,1.793378750483195,0.3459833333333333,0.9282375061974658,10,kd_tree,20,minkowski,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",17,0.343982800859957,0.9280357008925223,0.3479663008424789,0.9288616107701346,0.34600095007125536,0.9278152069297402,0.5600933895786753,0.02961112947970577,0.001626335252036657,0.0004503955928777414
1.5638805230458577,2.2858382066090903,0.34326666666666666,0.4295124731259507,10,kd_tree,20,minkowski,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",39,0.3427328633568322,0.42794819870496764,0.3437914052148696,0.4298553731921649,0.34327574568092606,0.43073384748071947,0.16400744009942017,0.44714250412666007,0.0004322036830555946,0.001162796949032575
1.92824920018514,2.1383039156595864,0.3517,0.9282666722391649,10,kd_tree,20,minkowski,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",1,0.3504824758762062,0.9280482012050302,0.3533161670958226,0.9288741109263866,0.35130134760107007,0.927877704586078,0.9967622071988697,0.4277296897850641,0.0011907157942016248,0.00043512725595985834
2.2018635272979736,1.543487787246704,0.3300666666666667,0.524329192465102,10,kd_tree,30,chebyshev,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",95,0.3288085595720214,0.5246756168904223,0.33121671958201043,0.5254440680508506,0.33017476310723304,0.522867892454033,0.14976842688603134,0.0845624755291624,0.0009861121202316666,0.0010798696181340912
1.2467432022094727,1.378522793451945,0.334725,0.9277000082282566,10,kd_tree,30,chebyshev,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",77,0.3321333933303335,0.9274356858921473,0.335841603959901,0.9285241065513319,0.33620021501612624,0.9271402322412909,0.3957204007008445,0.0719551855876816,0.001838449768078772,0.0005950780058236476
1.2165056864420574,1.3228039741516113,0.33818333333333334,0.4540749847582804,10,kd_tree,30,chebyshev,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",57,0.3376081195940203,0.45299882497062427,0.335641608959776,0.4545056813210165,0.34130059754481584,0.4547204479832006,0.1178850950653641,0.037242536919880984,0.0023457777000118903,0.0007659943847586083
1.4157640933990479,2.104470411936442,0.3454583333333333,0.9282375061974658,10,kd_tree,30,chebyshev,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",27,0.34290785460726964,0.9280357008925223,0.3465913352166196,0.9288616107701346,0.3468760157011776,0.9278152069297402,0.50026459216874,0.1777907780719497,0.0018072691091258256,0.0004503955928777414
1.0881344477335613,1.7472108999888103,0.3403583333333333,0.4267249877590504,10,kd_tree,30,chebyshev,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",51,0.34055797210139493,0.4254731368284207,0.33916652083697907,0.42755534444180554,0.34135060129509714,0.42714648200692473,0.1978264536001197,0.3181807422288132,0.0009027424938581504,0.0009007923131158348
2.0836609999338784,2.6528731981913247,0.35134166666666666,0.9282666722391649,10,kd_tree,30,chebyshev,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",9,0.3488825558722064,0.9280482012050302,0.35226619334516635,0.9288741109263866,0.35287646573493014,0.927877704586078,0.11883849466518805,0.3574662179255133,0.0017566759061792476,0.00043512725595985834
1.0922776063283284,1.6635019779205322,0.33225,0.5263042022580681,10,kd_tree,30,minkowski,5,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",85,0.332058397080146,0.5270506762669067,0.3343166420839479,0.5275065938324229,0.33037477810835814,0.5243553366748747,0.3552029701748768,0.3161408840238544,0.0016149327335289437,0.001390568948944638
1.5096787611643474,1.2130755583445232,0.336175,0.9277000082282566,10,kd_tree,30,minkowski,5,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",71,0.3335333233338333,0.9274356858921473,0.3374665633359166,0.9285241065513319,0.3375253143985799,0.9271402322412909,0.4315867346224642,0.039206492530136784,0.001868171504374403,0.0005950780058236476
1.1972072124481201,1.8230977058410645,0.3408583333333333,0.45695001382240413,10,kd_tree,30,minkowski,10,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",45,0.3395580220988951,0.45684892122303056,0.34056648583785404,0.45790572382154776,0.34245068380128507,0.45609539642263414,0.4353190170511514,0.30380164487040373,0.0011988134107175012,0.0007425120012724486
1.5733944574991863,2.556600491205851,0.3459833333333333,0.9282375061974658,10,kd_tree,30,minkowski,10,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",17,0.343982800859957,0.9280357008925223,0.3479663008424789,0.9288616107701346,0.34600095007125536,0.9278152069297402,0.5871966012502171,0.5020114937876347,0.001626335252036657,0.0004503955928777414
1.3594717184702556,2.036247889200846,0.34326666666666666,0.4295124731259507,10,kd_tree,30,minkowski,15,uniform,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'uniform'}",39,0.3427328633568322,0.42794819870496764,0.3437914052148696,0.4298553731921649,0.34327574568092606,0.43073384748071947,0.27253056379660695,0.10078695685150972,0.0004322036830555946,0.001162796949032575
1.259341875712077,2.522779703140259,0.3517,0.9282666722391649,10,kd_tree,30,minkowski,15,distance,"{'feature_selection__k': 10, 'knn_classifier__algorithm': 'kd_tree', 'knn_classifier__leaf_size': 30, 'knn_classifier__metric': 'minkowski', 'knn_classifier__n_neighbors': 15, 'knn_classifier__weights': 'distance'}",1,0.3504824758762062,0.9280482012050302,0.3533161670958226,0.9288741109263866,0.35130134760107007,0.927877704586078,0.4103683661026498,0.34942912798805376,0.0011907157942016248,0.00043512725595985834
1.51175324122111,74.20526599884033,0.330475,0.5246250192884894,20,ball_tree,20,chebyshev,5,uniform,"{'feature_selection__k': 20, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'uniform'}",89,0.3288335583220839,0.5253256331408285,0.3316167095822604,0.5249065613320166,0.3309748231117334,0.5236428633926228,1.0782157510881665,3.4553720239187293,0.0011899304268976941,0.0007152519127665083
3.020665486653646,74.74893879890442,0.335775,0.9277041731761987,20,ball_tree,20,chebyshev,5,distance,"{'feature_selection__k': 20, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 5, 'knn_classifier__weights': 'distance'}",73,0.3330833458327084,0.9273606840171005,0.33671658208544786,0.9285241065513319,0.3375253143985799,0.927227728960164,1.4133538767941012,2.5005323278088474,0.0019317810536999458,0.000582315674145959
4.608757893244426,74.28738522529602,0.3379333333333333,0.45409580741459227,20,ball_tree,20,chebyshev,10,uniform,"{'feature_selection__k': 20, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'uniform'}",63,0.3358082095895205,0.4521738043451086,0.3363165920851979,0.45494318678983486,0.3416756256719254,0.45517043110883343,0.16216415956304037,1.795714199479807,0.002654178839420412,0.0013622241236198509
3.5187271436055503,73.11341285705566,0.34529166666666666,0.9282375061974658,20,ball_tree,20,chebyshev,10,distance,"{'feature_selection__k': 20, 'knn_classifier__algorithm': 'ball_tree', 'knn_classifier__leaf_size': 20, 'knn_classifier__metric': 'chebyshev', 'knn_classifier__n_neighbors': 10, 'knn_classifier__weights': 'distance'}",29,0.3422828858557072,0.9280357008925223,0.3466163345916352,0.9288616107701346,0.34697602320174015,0.9278152069297402,0.15267304728224923,3.2810563636381795,0.0021326702936724637,0.0004503955928777414
